model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,0,0.003394,1.9502147436141968,1.9411574602127075,0.15000000596046448,0.2068965584039688,,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,500,0.518139,0.01918100006878376,14.55214786529541,1.0,0.5862069129943848,500,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,1000,1.057089,0.008145242929458618,14.69605541229248,1.0,0.5862069129943848,500,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,1500,1.547504,0.004988902248442173,13.756030082702637,1.0,0.5862069129943848,500,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,2000,2.074349,0.0036242245696485043,12.911482810974121,1.0,0.5517241358757019,500,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,2500,2.596008,0.00283921230584383,12.464897155761719,1.0,0.517241358757019,500,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,3000,3.106677,0.0022722117137163877,12.340106010437012,1.0,0.517241358757019,500,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,3500,3.630993,0.001816839911043644,12.391157150268555,1.0,0.4482758641242981,500,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,4000,4.160851,0.0014409100404009223,12.515937805175781,1.0,0.4482758641242981,500,
mlp,all_pairs,7,0.4,scalar,0,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_scalar_seed0_30k.csv,20,29,cpu,4500,4.712989,0.0011425466509535909,12.630831718444824,1.0,0.4482758641242981,500,
