model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,0,0.003466,1.933302640914917,1.9518529176712036,0.25,0.1034482792019844,,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,500,0.485197,0.008579796180129051,7.321154594421387,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,1000,0.997672,0.0036284602247178555,8.212935447692871,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,1500,1.504008,0.0021778629161417484,8.763504028320312,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,2000,2.005131,0.001513942494057119,9.047239303588867,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,2500,2.521366,0.0011247548973187804,9.250576972961426,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,3000,3.059979,0.000868256320245564,9.501355171203613,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,3500,3.575517,0.00068515760358423,9.781682968139648,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,4000,4.089195,0.0005434327758848667,10.080394744873047,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,1,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed1_30k.csv,20,29,cpu,4500,4.608895,0.00043045589700341225,10.40489387512207,1.0,0.1034482792019844,500,
