model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,0,0.003862,1.9336340427398682,1.9565634727478027,0.30000001192092896,0.06896551698446274,,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,500,0.53857,0.00550383236259222,12.657175064086914,1.0,0.0,500,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,1000,1.035635,0.0022553058806806803,13.273772239685059,1.0,0.0,500,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,1500,1.533769,0.0012517478317022324,14.024825096130371,1.0,0.0,500,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,2000,2.046238,0.0008242353796958923,14.431211471557617,1.0,0.0,500,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,2500,2.570158,0.0005978808039799333,14.700403213500977,1.0,0.0,500,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,3000,3.061121,0.00045186016359366477,14.907485008239746,1.0,0.0,500,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,3500,3.574568,0.00034808547934517264,15.075653076171875,1.0,0.0,500,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,4000,4.131392,0.0002710841072257608,15.254273414611816,1.0,0.0,500,
mlp,all_pairs,7,0.4,onehot,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_onehot_seed3_30k.csv,20,29,cpu,4500,4.670647,0.00021234116866253316,15.47431755065918,1.0,0.0,500,
