model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,0,0.004282,2.8349969387054443,2.835632085800171,0.043103449046611786,0.06936416029930115,,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,1000,1.503408,0.029773952439427376,13.760675430297852,1.0,0.560693621635437,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,2000,3.055885,0.013943222351372242,12.030486106872559,1.0,0.5838150382041931,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,3000,4.655851,0.008700372651219368,11.577291488647461,1.0,0.6300578117370605,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,4000,6.205061,0.005701273679733276,11.727897644042969,1.0,0.6589595079421997,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,5000,7.825933,0.003825893858447671,12.401772499084473,1.0,0.6589595079421997,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,6000,9.390197,0.0025528548285365105,13.143896102905273,1.0,0.647398829460144,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,7000,11.000148,0.0017389499116688967,13.95548152923584,1.0,0.6589595079421997,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,8000,12.700998,0.0031591150909662247,12.925207138061523,1.0,0.6531791687011719,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,9000,14.294713,0.0114959217607975,9.100929260253906,1.0,0.7167630195617676,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,10000,15.958771,0.006286263931542635,10.133524894714355,1.0,0.7283236980438232,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,11000,17.510231,0.004371623508632183,10.034782409667969,1.0,0.7398843765258789,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,12000,19.118873,0.0029474967159330845,10.86214542388916,1.0,0.7514451146125793,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,13000,20.7564,0.0019611555617302656,12.839437484741211,1.0,0.7687861323356628,1000,
mlp,all_pairs,17,0.4,scalar,4,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed4_50k.csv,116,173,cpu,14000,22.390581,0.0013971534790471196,13.833343505859375,1.0,0.7514451146125793,1000,
