model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,0,0.003429,1.9561245441436768,1.9411418437957764,0.10000000149011612,0.24137930572032928,,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,500,0.483606,0.009221350774168968,8.868393898010254,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,1000,1.014889,0.00413935910910368,9.436551094055176,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,1500,1.521834,0.0023645523469895124,10.022133827209473,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,2000,2.040449,0.0015337385702878237,10.257173538208008,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,2500,2.599016,0.0011153353843837976,10.34864330291748,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,3000,3.103727,0.0008552701328881085,10.474870681762695,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,3500,3.596053,0.0006749001331627369,10.685148239135742,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,4000,4.087692,0.0005392402526922524,10.9957914352417,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,4500,4.593271,0.0004325603658799082,11.373235702514648,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,5000,5.093461,0.0003458987339399755,11.798877716064453,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,5500,5.647472,0.0002753169392235577,12.24832820892334,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,6000,6.158244,0.00021773185289930552,12.711197853088379,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,6500,6.668147,0.00017209116776939481,13.18753433227539,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,7000,7.174373,0.0001365315110888332,13.657312393188477,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,7500,7.696163,0.00010868223762372509,14.099224090576172,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,8000,8.227447,8.654758858028799e-05,14.526206970214844,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,8500,8.73954,6.869759818073362e-05,14.95540714263916,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,9000,9.260309,5.428026270237751e-05,15.341377258300781,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,9500,9.778197,4.2967927583958954e-05,15.682140350341797,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,10000,10.277227,3.39859034284018e-05,16.059350967407227,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,10500,10.779361,2.6917041395790875e-05,16.53829574584961,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,11000,11.262865,2.1362046027206816e-05,17.059619903564453,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,11500,11.797782,1.6981201042653993e-05,17.604190826416016,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,12000,12.32877,1.3548031347454526e-05,18.187726974487305,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,12500,12.880647,1.080625497706933e-05,18.818330764770508,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,13000,13.42731,8.612829333287664e-06,19.485408782958984,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,13500,13.958504,6.884309641463915e-06,20.16005516052246,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,14000,14.489581,5.465728463605046e-06,20.791439056396484,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,14500,15.010404,4.351128609414445e-06,21.387758255004883,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,15000,15.51949,3.480904297248344e-06,21.987642288208008,1.0,0.17241379618644714,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,15500,16.019542,2.7537303139979485e-06,22.601272583007812,1.0,0.17241379618644714,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,16000,16.543337,2.181527406719397e-06,23.181880950927734,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,16500,17.044306,1.7464144548284821e-06,23.77958106994629,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,17000,17.589788,1.4126292171567911e-06,24.516090393066406,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,17500,18.105263,1.126527081396489e-06,25.13010597229004,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,18000,18.626675,9.179111657431349e-07,25.803035736083984,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,18500,19.128442,7.629391234331706e-07,26.36162757873535,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,19000,19.674936,6.25848599611345e-07,27.056716918945312,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,19500,20.165964,5.245207148618647e-07,27.19641876220703,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,20000,20.687361,4.291534025924193e-07,27.27194595336914,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,20500,21.204076,3.81469675403423e-07,27.159788131713867,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,21000,21.756488,3.099441414633475e-07,26.842695236206055,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,21500,22.262849,2.7418133186074556e-07,27.131677627563477,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,22000,22.775464,2.2053716008940683e-07,26.739940643310547,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,22500,23.27206,2.0861622829215776e-07,26.621116638183594,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,23000,23.798915,1.5497207073167374e-07,27.901737213134766,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,23500,24.306237,1.3709066593037278e-07,29.06330680847168,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,24000,24.823604,8.940696005765858e-08,32.21249008178711,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,24500,25.38817,9.536742595628311e-08,34.54132843017578,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,25000,25.916426,8.940696005765858e-08,34.87206268310547,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,25500,26.413332,8.344649415903405e-08,34.99783706665039,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,26000,26.930602,7.748603536583687e-08,35.45241928100586,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,26500,27.445064,6.55651035685878e-08,37.169349670410156,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,27000,27.956338,7.152556946721234e-08,36.86616897583008,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,27500,28.491633,7.152556946721234e-08,35.71623992919922,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,28000,29.015545,6.55651035685878e-08,34.598453521728516,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,28500,29.566774,7.748603536583687e-08,33.409202575683594,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,29000,30.092693,7.152556946721234e-08,32.41105651855469,1.0,0.13793103396892548,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,29500,30.628833,5.960463766996327e-08,31.613147735595703,1.0,0.1034482792019844,500,
mlp,all_pairs,7,0.4,fourier,3,30000,500,0,0.001,1.0,128,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m7_fourier_seed3_30k.csv,20,29,cpu,30000,31.161499,7.152556946721234e-08,30.775558471679688,1.0,0.1034482792019844,500,


