model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,0,0.003745,2.8302454948425293,2.838435173034668,0.06896551698446274,0.05202312022447586,,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,1000,1.58843,0.02758268266916275,16.297849655151367,1.0,0.5549132823944092,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,2000,3.131351,0.013016331940889359,14.536385536193848,1.0,0.589595377445221,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,3000,4.69649,0.007815823890268803,14.435173034667969,1.0,0.6011560559272766,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,4000,6.27112,0.00497224647551775,15.256800651550293,1.0,0.6184971332550049,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,5000,7.857112,0.003269640728831291,16.003963470458984,1.0,0.6184971332550049,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,6000,9.433279,0.0022196166682988405,16.37319564819336,1.0,0.6416184902191162,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,7000,11.017668,0.0014499613316729665,17.399921417236328,1.0,0.6531791687011719,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,8000,12.625058,0.000933293194975704,17.85623550415039,1.0,0.6820809245109558,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,9000,14.291478,0.0006327750743366778,18.1452693939209,1.0,0.7052023410797119,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,10000,15.917571,0.0004261365975253284,18.795074462890625,1.0,0.7456647157669067,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,11000,17.685012,0.0002994439855683595,18.682018280029297,1.0,0.7572254538536072,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,12000,19.475663,0.00018988300871569663,19.0819034576416,1.0,0.7283236980438232,1000,
mlp,all_pairs,17,0.4,scalar,3,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_scalar_seed3_50k.csv,116,173,cpu,13000,21.248868,0.0001340028247795999,19.458345413208008,1.0,0.6936416029930115,1000,
