model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,0,0.003994,2.8363399505615234,2.834235906600952,0.0517241396009922,0.05202312022447586,,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,1000,1.437771,0.009190184064209461,6.240835666656494,1.0,0.2601155936717987,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,2000,2.906316,0.00401939544826746,6.701761722564697,1.0,0.24277456104755402,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,3000,4.416539,0.0022647427394986153,6.731395721435547,1.0,0.2658959627151489,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,4000,5.890461,0.0013936907052993774,6.882950305938721,1.0,0.2947976887226105,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,5000,7.388649,0.0008782212971709669,7.228724002838135,1.0,0.2947976887226105,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,6000,8.822121,0.0005508167087100446,7.591419219970703,1.0,0.2832369804382324,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,7000,10.256708,0.0003464740584604442,7.964930534362793,1.0,0.2947976887226105,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,8000,11.763286,0.00021911044314038008,8.388486862182617,1.0,0.30635836720466614,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,9000,13.25445,0.00013695930829271674,8.806235313415527,1.0,0.2947976887226105,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,10000,14.748101,8.504804281983525e-05,9.176431655883789,1.0,0.28901734948158264,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,11000,16.28203,5.306890670908615e-05,9.536882400512695,1.0,0.2947976887226105,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,12000,17.818802,3.326175283291377e-05,9.793292999267578,1.0,0.3005780279636383,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,13000,19.342349,2.113263872161042e-05,10.134989738464355,1.0,0.28901734948158264,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,14000,20.948052,1.337906996923266e-05,10.436264991760254,1.0,0.2947976887226105,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,15000,22.51068,8.6590680439258e-06,10.768664360046387,1.0,0.3005780279636383,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,16000,24.214167,5.677835815731669e-06,11.122711181640625,1.0,0.30635836720466614,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,17000,25.899705,3.8270195545919705e-06,11.569584846496582,1.0,0.30635836720466614,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,18000,27.656458,2.630821200000355e-06,12.036323547363281,1.0,0.3005780279636383,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,19000,29.439412,1.8724057326835464e-06,12.191632270812988,1.0,0.3005780279636383,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,20000,31.240746,1.3421310995909153e-06,12.759048461914062,1.0,0.30635836720466614,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,21000,33.095743,9.927250630425988e-07,13.112381935119629,1.0,0.30635836720466614,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,22000,34.939062,7.882196655373264e-07,13.131360054016113,1.0,0.30635836720466614,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,23000,36.788351,6.453742003031948e-07,12.926749229431152,1.0,0.30635836720466614,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,24000,38.58309,5.662439548359544e-07,12.506697654724121,1.0,0.31213873624801636,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,25000,40.400406,5.05611694734398e-07,11.547694206237793,1.0,0.30635836720466614,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,26000,42.147709,4.6244974782894133e-07,11.024703025817871,1.0,0.31213873624801636,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,27000,43.923479,4.398411022066284e-07,10.807583808898926,1.0,0.31213873624801636,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,28000,45.672337,4.192877725017752e-07,10.33677864074707,1.0,0.323699414730072,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,29000,47.372252,4.0387277522313525e-07,9.931558609008789,1.0,0.323699414730072,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,30000,49.062939,3.802364858529472e-07,9.874282836914062,1.0,0.3179190754890442,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,31000,50.653751,3.7098749317010515e-07,10.077363967895508,1.0,0.32947975397109985,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,32000,52.29071,3.555724958914652e-07,10.206443786621094,1.0,0.31213873624801636,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,33000,53.892032,3.59683156148094e-07,10.295023918151855,1.0,0.323699414730072,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,34000,55.572989,3.946237825402932e-07,10.012064933776855,1.0,0.3583815097808838,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,35000,57.218326,4.2750912143674213e-07,10.494428634643555,1.0,0.3757225573062897,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,36000,58.839975,4.3881343003704387e-07,10.478992462158203,1.0,0.36994218826293945,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,37000,60.527652,4.244261049279885e-07,10.289379119873047,1.0,0.3352601230144501,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,38000,62.086555,4.01817487727385e-07,10.110240936279297,1.0,0.3352601230144501,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,39000,63.748563,3.7304283750927425e-07,10.078788757324219,1.0,0.3352601230144501,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,40000,65.363159,3.422128429519944e-07,10.146336555480957,1.0,0.3005780279636383,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,41000,66.895055,0.026836879551410675,6.141862869262695,1.0,0.2947976887226105,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,42000,68.378489,0.0033239133190363646,6.084132671356201,1.0,0.47398844361305237,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,43000,69.880786,0.0019875462166965008,6.2854323387146,1.0,0.5433526039123535,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,44000,71.401522,0.0013644885038957,6.388598442077637,1.0,0.5433526039123535,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,45000,72.997205,0.0009883127640932798,6.737040996551514,1.0,0.5722543597221375,1000,
mlp,all_pairs,17,0.4,fourier,2,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed2_50k.csv,116,173,cpu,46000,74.600282,0.0007204693392850459,6.944056510925293,1.0,0.5491329431533813,1000,
