model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,0,0.034466,2.837493896484375,2.8312184810638428,0.043103449046611786,0.06358381360769272,,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,1000,1.417729,0.003967557568103075,17.74256706237793,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,2000,2.785465,0.0014622184680774808,17.71843719482422,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,3000,4.179677,0.0007584879058413208,18.095199584960938,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,4000,5.552702,0.0004460253403522074,18.629119873046875,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,5000,6.969521,0.00027290949947200716,19.189342498779297,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,6000,8.396209,0.0001686218602117151,19.750259399414062,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,7000,9.845915,0.00010431470582261682,20.3192081451416,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,8000,11.259797,6.448592466767877e-05,20.953887939453125,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,9000,12.724334,3.989008837379515e-05,21.685564041137695,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,10000,14.156518,2.473457789164968e-05,22.45020294189453,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,11000,15.684809,1.5429257473442703e-05,23.185672760009766,1.0,0.005780346691608429,1000,
mlp,all_pairs,17,0.4,onehot,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed0_50k.csv,116,173,cpu,12000,17.134636,9.684677934274077e-06,23.888608932495117,1.0,0.005780346691608429,1000,
