model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,0,0.00379,2.834688425064087,2.8338310718536377,0.08620689809322357,0.06358381360769272,,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,1000,1.49012,0.009271753951907158,6.511916160583496,1.0,0.3583815097808838,1000,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,2000,2.937323,0.004075152799487114,6.842456817626953,1.0,0.32947975397109985,1000,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,3000,4.362243,0.002332207513973117,6.969937324523926,1.0,0.323699414730072,1000,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,4000,5.878697,0.0014334998559206724,7.234842777252197,1.0,0.31213873624801636,1000,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,5000,7.362408,0.0008977012475952506,7.714207172393799,1.0,0.34682080149650574,1000,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,6000,8.813258,0.0005663502961397171,8.184796333312988,1.0,0.34682080149650574,1000,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,7000,10.280582,0.000357757875462994,8.620050430297852,1.0,0.3410404622554779,1000,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,8000,11.761961,0.00022411314421333373,8.975326538085938,1.0,0.3583815097808838,1000,
mlp,all_pairs,17,0.4,fourier,0,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_fourier_seed0_50k.csv,116,173,cpu,9000,13.228092,0.0001403620553901419,9.385711669921875,1.0,0.32947975397109985,1000,
