model,task,modulus,train_frac,encoding,seed,steps,eval_every,batch_size,lr,weight_decay,hidden_dim,depth,activation,kan_grid,kan_k,kan_grid_min,kan_grid_max,device,threshold,stop_at_test_acc,output,n_train,n_test,device_resolved,step,elapsed_sec,train_loss,test_loss,train_acc,test_acc,first_fit_step,first_generalization_step
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,0,0.003872,2.8352932929992676,2.8334546089172363,0.06034482643008232,0.06358381360769272,,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,1000,1.462873,0.003961608745157719,16.356122970581055,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,2000,2.921731,0.0015083645703271031,16.203500747680664,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,3000,4.390007,0.000774671440012753,16.258464813232422,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,4000,5.910048,0.00044728280045092106,16.553302764892578,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,5000,7.379409,0.0002708356478251517,16.99657440185547,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,6000,8.849239,0.00016659167886245996,17.45614242553711,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,7000,10.311646,0.00010300768190063536,17.839675903320312,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,8000,11.78759,6.38046331005171e-05,18.188343048095703,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,9000,13.271174,3.95530259993393e-05,18.56113624572754,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,10000,14.755697,2.4554741685278714e-05,18.989269256591797,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,11000,16.204189,1.53028540808009e-05,19.439624786376953,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,12000,17.679028,9.565468644723296e-06,19.870494842529297,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,13000,19.114446,6.006690909998724e-06,20.27171516418457,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,14000,20.611742,3.824966370302718e-06,20.64560890197754,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,15000,22.089704,2.485921413608594e-06,21.03539276123047,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,16000,23.533306,1.6432370557595277e-06,21.45418930053711,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,17000,25.058537,1.117072656597884e-06,21.941848754882812,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,18000,26.556792,7.604728011756379e-07,22.6961669921875,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,19000,28.046631,5.641886673402041e-07,23.043384552001953,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,20000,29.535419,4.6656046492898895e-07,22.825054168701172,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,21000,30.995892,3.4837884754779225e-07,23.77440071105957,1.0,0.005780346691608429,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,22000,32.538927,0.005661654286086559,12.247293472290039,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,23000,34.023627,0.0019295685924589634,12.927019119262695,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,24000,35.549902,0.0010263664880767465,13.85715389251709,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,25000,37.048804,0.0005821871454827487,14.8414945602417,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,26000,38.562433,0.00035340056638233364,15.551007270812988,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,27000,40.077966,0.00021673068113159388,16.160289764404297,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,28000,41.604838,0.00013559141370933503,16.3297119140625,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,29000,43.11406,8.630512456875294e-05,16.561124801635742,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,30000,44.63248,5.5562046327395365e-05,16.850059509277344,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,31000,46.13942,3.621522773755714e-05,17.274822235107422,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,32000,47.688432,2.365655564062763e-05,17.72625732421875,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,33000,49.262222,1.549193257233128e-05,18.101022720336914,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,34000,50.916811,1.0205694707110524e-05,18.4114933013916,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,35000,52.71423,6.748658506694483e-06,18.632755279541016,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,36000,54.553812,4.492946118261898e-06,18.89571762084961,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,37000,56.452757,3.0542189506377326e-06,19.08043098449707,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,38000,58.240711,2.103630549754598e-06,19.430255889892578,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,39000,60.178933,1.465450964133197e-06,19.720355987548828,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,40000,62.231908,1.0492467481526546e-06,20.052913665771484,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,41000,64.180652,7.666387773497263e-07,20.334884643554688,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,42000,66.079336,6.042677114237449e-07,20.556184768676758,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,43000,67.926944,5.025287350690633e-07,20.555662155151367,1.0,0.0,1000,
mlp,all_pairs,17,0.4,onehot,1,50000,1000,0,0.001,1.0,256,2,gelu,5,3,-1.0,1.0,auto,0.99,0.0,outputs\modular_m17_onehot_seed1_50k.csv,116,173,cpu,44000,69.906257,4.3470279820212454e-07,20.566850662231445,1.0,0.0,1000,
